"Card_Number","Card_Name","Category","Item_Name","Pull_Qty","Open_Qty","PRN_Qty","Unit","Lawson_Number","Bin_Location","Notes"
"M-75977","MINOR GENITAL - FIGLER, B","Supply / Disposable",", 10885380031939GLOVE SURG SZ 6.5 CREAM SYNTHETIC LF PF ST PROTEXIS P2D72PT65X","1","1","0","EA","","HBROR - A4C3-3051090","Required"
"M-75977","MINOR GENITAL - FIGLER, B","Supply / Disposable",", 10884521104372Stapler Skin Appose 35 Wide 12/Bx 48/Ca D-027582-10108886803712","2","2","0","EA","","HBROR - A5C2-22051924","Required"
"M-75977","MINOR GENITAL - FIGLER, B","Supply / Disposable",", 00382903028306Syringe 20ml Ll 48/Bx Ca/192 N-396178302830","1","1","0","EA","","HBROR - A5C3-1051860","Required"
"M-75977","MINOR GENITAL - FIGLER, B","Supply / Disposable",", 00382903051960NDL HYPODERMIC 18 GA 1.5IN REG BEVEL PRECISIONGLIDE 305196","1","1","0","EA","","HBROR - A5C3-12000553","Required"
"M-75977","MINOR GENITAL - FIGLER, B","Supply / Disposable",", 10884521700956Sponge Lap Rfd 18x18 Str 5/Pk 40pk/Ca S-INST-0631-118L1818-04P01C-1","1","1","0","PK","","HBROR - A6C1-11050697","Required"
"M-75977","MINOR GENITAL - FIGLER, B","Supply / Disposable","/3 Towels127338A","1","0","1","EA","","HBROR362918Panties Mesh Xl 45in-70in O-002041MSC86400EA110HBROR448590PACK MINOR UROLOGYDYNJT7137EA110HBROR032790Pack 4 Gown W","Required"
"M-75977","MINOR GENITAL - FIGLER, B","Supply / Disposable","/CA S-317945/444131 2F7114","2","2","0","EA","","HBROR051941SOLN IRRIG H2O ST 1000ML BTL 12","Required"
"M-75977","MINOR GENITAL - FIGLER, B","Supply / Disposable",", 10080196723140Drape Surg 121x102x78in Lap TDYNJP3003","1","1","0","EA","","HBROR052795SLEEVE SCD KNEE LENGTH MED 21IN BLENDED EXPRESS KENDA9529BPR110HBROR053921Chloraprep 26ml Orng St O-050864930815EA110HBROR218815","Required"
"M-75977","MINOR GENITAL - FIGLER, B","Supply / Disposable",", 00707387775162Blanket Upper Body R-00137442234","1","1","0","EA","","HBROR224118","Required"
"M-75977","MINOR GENITAL - FIGLER, B","Supply / Disposable",", 10888277107465Tip Suction Yankau Std On OffOR164","1","1","0","EA","","HBROR266357","Required"
"M-75977","MINOR GENITAL - FIGLER, B","Supply / Disposable",", DRESSING GAUZE ROLL 3.4INX3.6YD 6 PLY NON25861","2","2","0","EA","","HBROR422025","Required"
"M-75977","MINOR GENITAL - FIGLER, B","Drug / Medication","bupivacaine 0.25%-EPINEPHrine 1:200,000 (MARCAINE-PF w/EPI) injection (0 mL)","2","0","2","EA","","Pharmacy","PRN"
"M-75977","MINOR GENITAL - FIGLER, B","Drug / Medication","sterile water for irrigation (1,000 mL)","2","2","0","EA","","Pharmacy","Open"
"M-75977","MINOR GENITAL - FIGLER, B","Capital Equipment","Console RFID","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-75977","MINOR GENITAL - FIGLER, B","Capital Equipment","ESU","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-75977","MINOR GENITAL - FIGLER, B","Capital Equipment","2 needed for vaginoplasty casesSequential Compression Device","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-75977","MINOR GENITAL - FIGLER, B","Capital Equipment","Stand Mayo","2","2","0","EA","","OR Room / Core","Required: Yes"
"M-75977","MINOR GENITAL - FIGLER, B","Capital Equipment","Suction Neptune","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-75977","MINOR GENITAL - FIGLER, B","Capital Equipment","Table Back Large","2","2","0","EA","","OR Room / Core","Required: Yes"
"M-75977","MINOR GENITAL - FIGLER, B","Capital Equipment","Table OR Trumpf 7000","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-75977","MINOR GENITAL - FIGLER, B","Capital Equipment","Warmer Forced Air","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-75977","MINOR GENITAL - FIGLER, B","Instrument / Tray","HBR URO Urology Minor","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-110989","OPTILUME - FIGLER, B","Supply / Disposable",", 00085412001067Set Irrigation Cysto W/Rollerc 12/Ca2C4041","1","1","0","EA","","HBROR - A3C3-25052012","Required"
"M-110989","OPTILUME - FIGLER, B","Supply / Disposable",", 00707387775162Blanket Upper Body R-00137442234","1","0","1","EA","","HBROR242506BALO CATH 30FRX5CM OPTILUME DROPTBDL7005BEA000HBROR032867Glove Dpc Latex Free Biogel GLVDPC1EA000HBROR032869Glove Dpc Duraprene Plus PfGLVDPC3EA000HBROR032870Glove Dpc Pi ProtexisGLVDPC4EA000HBROR032871Glove Dpc Ortho ProtexisGLVDPC5EA000HBROR032872Glove Dpc Blue ProtexisGLVDPC6EA000HBROR032873Glove Dpc Micro ProtexisGLVDPC7EA110HBROR052795SLEEVE SCD KNEE LENGTH MED 21IN BLENDED EXPRESS KENDA9529BPR110HBROR224118","Required"
"M-110989","OPTILUME - FIGLER, B","Supply / Disposable",", 08714729755241Device Encore InflationM00566670","1","0","1","EA","","HBROR306053","Required"
"M-110989","OPTILUME - FIGLER, B","Drug / Medication","OR injection builder (0 mL)","1","0","1","EA","","Pharmacy","PRN"
"M-110989","OPTILUME - FIGLER, B","Drug / Medication","sterile water for irrigation (3,000 mL)","2","1","1","EA","","Pharmacy","Open"
"M-110989","OPTILUME - FIGLER, B","Capital Equipment","C Arm","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-110989","OPTILUME - FIGLER, B","Capital Equipment","Console RFID","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-110989","OPTILUME - FIGLER, B","Capital Equipment","ESU","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-110989","OPTILUME - FIGLER, B","Capital Equipment","Sequential Compression Device","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-110989","OPTILUME - FIGLER, B","Capital Equipment","Suction Neptune","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-110989","OPTILUME - FIGLER, B","Capital Equipment","Table Maquet AlphaMaxx","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-110989","OPTILUME - FIGLER, B","Capital Equipment","Video Tower","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-110989","OPTILUME - FIGLER, B","Capital Equipment","OLYMPUS HDWarmer Forced Air","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-110989","OPTILUME - FIGLER, B","Instrument / Tray","HBR GEN Stryker 1788 AIM Camera Head","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-110989","OPTILUME - FIGLER, B","Instrument / Tray","HBR URO Olympus HD Flexible Cystoscope","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable",", 10884524000077Pad Ground Electrode Adl 30lb D-319853-026613 R-01420E7507","1","1","0","EA","","HBROR - A3C1-41100642","Required"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable",", 10705031039681Sut Vicryl 2-0 Sh Ndl 27in J417hJ417H","5","4","1","EA","","HBROR - A4C5-30011566","Required"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable",", 10705031059375SUT MONOCRYL 4-0 PS2 18IN SUT UNDYED MONOFIL ABSORB 1Y496G","1","1","0","EA","","HBROR - A4C6-34000810","Required"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable",", 10705031023390Sut Silk 2-0 Sh Ndl Cr 8-18inc 012d 12pk/BxC012D","2","1","1","EA","","HBROR - A5C1-12017423","Required"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable",", 24026704696363HEMOCLIP LIGATING TITAN MED HORIZON 6/PK 30PK/","1","0","1","BX","","HBROR - A5C2-28000319","Required"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable","200","0","0","2","EA","","","PRN / Inactive"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable",", 24026704696387HEMOCLIP LIGATING TITANIUM LG HORIZON 6/PK 20PK/BX 004200","1","0","1","EA","","HBROR - A5C2-30000320","Required"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable",", 00382903096534SYRINGE 50ML LL 40/BX 4BX/","2","2","0","CA","","HBROR - A5C3-3000610","Required"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable","653","3","0","9","EA","","","Required"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable",", 10705031203532Adhesive Skin Dermabond Advanc D 12/Bx O 128446 N-389DNX12","1","1","0","EA","","HBROR - A6C2-32051163","Required"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable",".25x12 Str O-050695DYND50301","1","1","0","EA","","HBROR149721Vesseloop Maxi White O-000514DYNJVL03EA110HBROR231312Drain Penrose Lf 0","Required"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable",", 10884521709874COVER WAND RF DETECTABLE ST01-0020","1","1","0","EA","","HBROR395160Loop Vessel Mini Red St O-000513DYNJVL12EA101HBROR025178","Required"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable","/3 Towels127338A","1","1","0","EA","","HBROR032790Pack 4 Gown W","Required"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable",", 10705031053014SUT COATED VICRYL PLUS 3-0 SH 27 BX/36 R-000784VCP416H","0","0","0","EA","","HBROR032867Glove Dpc Latex Free Biogel GLVDPC1EA000HBROR032869Glove Dpc Duraprene Plus PfGLVDPC3EA000HBROR032870Glove Dpc Pi ProtexisGLVDPC4EA000HBROR032871Glove Dpc Ortho ProtexisGLVDPC5EA000HBROR032872Glove Dpc Blue ProtexisGLVDPC6EA000HBROR032873Glove Dpc Micro ProtexisGLVDPC7EA321HBROR050712","PRN / Inactive"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable","/CA S-317945/444131 2F7114","1","1","0","EA","","HBROR051941SOLN IRRIG H2O ST 1000ML BTL 12","Required"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable","/2 X 12 St O-050673DYND50322","1","1","0","EA","","HBROR052795SLEEVE SCD KNEE LENGTH MED 21IN BLENDED EXPRESS KENDA9529BPR211HBROR054973Drain Penrose Lf 1","Required"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable",", Sponge Super Prep 6x6.75 O-002328NON25854","1","0","1","EA","","HBROR054986","Required"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable","2955110HBROR055066, 10885380150081Cont Specimen Sterile 120ml O-000267C13901","2","0","0","EA","8019669","","Required"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable",", 00707387775162Blanket Upper Body R-00137442234","1","1","0","EA","","HBROR224118","Required"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable",", 10195327017095PACK PROCEDURE LITHOTOMY CUSTOM STERILEDYNJ80236","1","1","0","EA","","HBROR239051","Required"
"M-69622","PENECTOMY  - FIGLER, B","Supply / Disposable",", 00197344103662SUPPORT SCROTAL LARGE ATHLETIC ADJUSTABLE WAISTBAND RORT2240L","1","0","1","EA","","HBROR449327","Required"
"M-69622","PENECTOMY  - FIGLER, B","Drug / Medication","OR injection builder (0 mL)","1","0","1","EA","","Pharmacy","PRN"
"M-69622","PENECTOMY  - FIGLER, B","Drug / Medication","bupivacaine 0.25%-EPINEPHrine 1:200,000 (MARCAINE-PF w/EPI) injection (30 mL)","1","0","1","EA","","Pharmacy","PRN"
"M-69622","PENECTOMY  - FIGLER, B","Drug / Medication","sterile water for irrigation (1,000 mL)","1","1","0","EA","","Pharmacy","Open"
"M-69622","PENECTOMY  - FIGLER, B","Capital Equipment","Console RFID","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-69622","PENECTOMY  - FIGLER, B","Capital Equipment","ESU","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-69622","PENECTOMY  - FIGLER, B","Capital Equipment","Sequential Compression Device","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-69622","PENECTOMY  - FIGLER, B","Capital Equipment","Suction Neptune","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-69622","PENECTOMY  - FIGLER, B","Capital Equipment","Warmer Forced Air","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-69622","PENECTOMY  - FIGLER, B","Instrument / Tray","HBR GEN Horizon Clip Applier","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-69622","PENECTOMY  - FIGLER, B","Instrument / Tray","HBR URO Urology Minor","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 10884524000077Pad Ground Electrode Adl 30lb D-319853-026613 R-01420E7507","1","1","0","EA","","HBROR - A3C1-41100642","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 10884524000053Pencil Cautery Electrosurg W/Holster 50/CaE2516H","1","1","0","EA","","HBROR - A3C1-6050934","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 10884521007994SYRINGE BULB IRRIGATION 1.5OZ D-100156,344730 N-3973067000","2","2","0","EA","","HBROR - A3C3-10000612","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 20884527005557BOWL SOLUTION 16OZ POLY DISP ST LF 75/","3","3","0","CA","","HBROR - A3C4-2001407","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable","00","6","1","0","EA","","","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 07332551292706GLOVE SURG UNDER SZ 7.5 BLUE LF PF ST BIOGEL PI INDIC41675","1","1","0","EA","","HBROR - A4C2-12027325","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 10885380027406GLOVE SURG SZ 7.5 BLUE W/NEU-THERA LF PF ST PROTEXIS 2D73EB75","1","1","0","EA","","HBROR - A4C3-20051133","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 10885380031953GLOVE SURG SZ 7.5 SYNTHETIC CREAM LF PF ST PROTEXIS P2D72PT75X","1","1","0","EA","","HBROR - A4C3-5051092","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 10705031001879SUT ETHILON 3-0 PS-2 NDL 18IN 36PK/BX D-3190391669H","1","0","1","EA","","HBROR - A4C4-77000797","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 10705031038752SUT VICRYL 2-0 SH NDL 27IN 36/BX O-050708J317H","1","1","0","EA","","HBROR - A4C5-33000783","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 10705031039643Sut Vicryl 4-0 Sh Ndl 27in Undyed J415hJ415H","4","2","2","EA","","HBROR - A4C6-10004653","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 10884521104372Stapler Skin Appose 35 Wide 12/Bx 48/Ca D-027582-10108886803712","1","1","0","EA","","HBROR - A5C2-22051924","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 00382903028306Syringe 20ml Ll 48/Bx Ca/192 N-396178302830","1","0","1","EA","","HBROR - A5C3-1051860","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 00382903096534SYRINGE 50ML LL 40/BX 4BX/","3","3","0","CA","","HBROR - A5C3-3000610","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable","653","3","0","9","EA","","","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 00848340000003Decanter Bag Ca/50 O-00174110-102","3","1","2","EA","","HBROR - A5C3-37052155","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 10705031203532Adhesive Skin Dermabond Advanc D 12/Bx O 128446 N-389DNX12","2","1","1","EA","","HBROR - A6C2-32051163","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable","","5","1","4","EA","","HBROR129799Razor Prep Double Sided O-050509DYND70837EA110HBROR392556Dispenser Foam Pump 4oz Hibicl Ens57541","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable","/Ca O-3949132082-1X","1","1","0","EA","","HBROR395182Alcohol Rubbing Isopropyl 4oz R-378288MDS098011EA101HBROR422010Bandage Self Lf 2inx60in Adher E 36","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 00707387444433DRAPE POUCH IOBAN 26658EANote: Uses a second for Salvage procedures101HBROR020841, 60888937012400System Skw Deep Scrotal Retrac Tion72403867EANote: Depends on implant using - only for AMS cases, open if AMS532HBROR025070, 10705031054370Sut Vicryl Plus 2-0 Violet Ur- 6 Ndl 27in Vcp602hVCP602H","1","1","0","EA","","HBROR448590PACK MINOR UROLOGYDYNJT7137EA211HBROR003415","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 10884521709874COVER WAND RF DETECTABLE ST01-0020","1","0","1","EA","","HBROR025178","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable","/Pk127503","1","1","0","EA","","HBROR032402Towel Drape 5","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable","/3 Towels127338A","1","1","0","EA","","HBROR032790Pack 4 Gown W","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 20080196692955Sponge Super Prep 6x6.75 O-002328NON25854","0","0","0","EA","","HBROR032867Glove Dpc Latex Free Biogel GLVDPC1EA000HBROR032869Glove Dpc Duraprene Plus PfGLVDPC3EA000HBROR032870Glove Dpc Pi ProtexisGLVDPC4EA000HBROR032871Glove Dpc Ortho ProtexisGLVDPC5EA000HBROR032872Glove Dpc Blue ProtexisGLVDPC6EA000HBROR032873Glove Dpc Micro ProtexisGLVDPC7EA220HBROR053921Chloraprep 26ml Orng St O-050864930815EA110HBROR054986","PRN / Inactive"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 00842351190005System Wound Irrigation 450ml Debridement Irrisept ISEPT-450-USA","1","0","1","EA","","HBROR135718","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 10080196723140Drape Surg 121x102x78in Lap TDYNJP3003","1","1","0","EA","","HBROR218815","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 10080196751839Dressing 2x2 Island R-002417MSC3222","1","0","1","EA","","HBROR232221","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 10888277107465Tip Suction Yankau Std On OffOR164","1","1","0","EA","","HBROR266357","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 10080196692378Dressing Roll Sof-Form 2in 12/Bx R-002004NON25496","1","1","0","EA","","HBROR341740","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 10080196998593Tray Skin Prep O-000455DYND70661","1","1","0","EA","","HBROR347533","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", Cover Table 44x90 R-002057DYNJP2311","1","1","0","EA","","HBROR362962","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable","5500101HBROR386430, 00801741074141TRAY CATH FOLEY 16FR 5CC BALLOON DRAIN BAG PVC SURESTA947316","1","0","0","EA","8019674","","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 10080196291588Lube Jelly 2oz St Flip Top Tub E O-051123 R-395032 MDS032285","1","1","0","EA","","HBROR395053","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Supply / Disposable",", 10080196845095DRESSING GAUZE ROLL 3.4INX3.6YD 6 PLY COTTON LF ST BUNON25861","1","1","0","EA","","HBROR422025","Required"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Drug / Medication","OR injection builder (0 mL)","1","0","1","EA","","Pharmacy","PRN"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Drug / Medication","bupivacaine 0.25%-EPINEPHrine 1:200,000 (MARCAINE-PF w/EPI) injection (30 mL)","1","0","1","EA","","Pharmacy","PRN"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Drug / Medication","gentamicin injection (40 mg/mL)","8","8","0","EA","","Pharmacy","Open"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Drug / Medication","mg10lidocaine (XYLOCAINE) 1 % injection (20 mL)","1","1","0","EA","","Pharmacy","Open"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Drug / Medication","sodium chloride 0.9 % bacteriostatic injection (350 mL)","1","1","0","EA","","Pharmacy","Open"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Drug / Medication","sodium chloride 0.9% (NS) irrigation (1,000 mL)","1","1","0","EA","","Pharmacy","Open"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Drug / Medication","sterile water for irrigation (1,000 mL)","1","1","0","EA","","Pharmacy","Open"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Capital Equipment","Console RFID","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Capital Equipment","ESU","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Capital Equipment","Sequential Compression Device","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Capital Equipment","Suction Neptune","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Capital Equipment","Warmer Forced Air","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Instrument / Tray","HBR URO Penile Extras","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-67389","PENILE PROSTHESIS IMPLANT - FIGLER, B","Instrument / Tray","ensure this tray is on the CLEAN table (separate)HBR URO Urology Minor","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-84075","PENILE PROSTHESIS REMOVAL - FIGLER, B","Supply / Disposable",", 10884524000077Pad Ground Electrode Adl 30lb D-319853-026613 R-01420E7507","1","1","0","EA","","HBROR - A3C1-41100642","Required"
